Geography2,CalendarYear2,Water_System,PWSID_Number,Mean_Concentration,Concentration_Unit,People_Served,County_Code2
Carbon,2013,LEHIGHTON WATER AUTHORITY,PA3130009,0.28,µg/L,"9,000",25
Carbon,2013,JIM THORPE BOROUGH WATER WEST,PA3130044,0.7,µg/L,"2,274",25
Centre,2013,LONGVIEW MOBILE HOME PARK,PA4140048,1,µg/L,57,27
Centre,2013,ROCKVIEW,PA4140098,0.7,µg/L,"5,800",27
Centre,2013,MILLHEIM BOROUGH WATER COMPANY,PA4140084,1,µg/L,780,27
Centre,2013,STATE COLLEGE BORO WATER AUTH.,PA4140096,1,µg/L,"47,000",27
Centre,2013,CENTRE HALL BORO WATER DEPT,PA4140077,1,µg/L,"1,580",27
Centre,2013,ROCK SPRING WATER CO,PA4140085,1,µg/L,"1,000",27
Centre,2013,PA AMER WATER   PHILIPSBURG,PA4140087,0.7,µg/L,"20,095",27
Chester,2013,VALLEY SPRINGS WATER CO,PA1150185,0.7,µg/L,"2,500",29
Chester,2013,PA AMERICAN WATER COMPANY,PA1150166,0.7,µg/L,"43,050",29
Chester,2013,CAMPHILL SPEC SCH BEAVER FARM,PA1150226,0.7,µg/L,45,29
Chester,2013,AQUA PA WEST CHESTER,PA1150098,0.7,µg/L,"35,000",29
Chester,2013,OXFORD BOROUGH,PA1150066,0.25,µg/L,"5,250",29
Chester,2013,ST MARYS OF PROVIDENCE,PA1150029,0.6,µg/L,43,29
Chester,2013,PHOENIXVILLE WATER DEPT,PA1150077,0.7,µg/L,"16,438",29
Chester,2013,HIGHLAND COURT,PA1150070,0.5,µg/L,44,29
Chester,2013,DOWNINGTOWN WATER AUTHORITY,PA1150026,0.7,µg/L,"9,850",29
Chester,2013,DOE RUN MOBILE HOME PARK,PA1150224,0.7,µg/L,29,29
Chester,2013,PA AMERICAN COATESVILLE,PA1150106,0.7,µg/L,"35,600",29
Chester,2013,CALN MOBILE HOME PARK,PA1150150,0.5,µg/L,30,29
Chester,2013,MAPLEWOOD MOBILE HOME PARK,PA1150017,0.5,µg/L,70,29
Clarion,2013,PA AMERICAN WATER CO CLARION,PA6160001,0.7,µg/L,"16,600",31
Clarion,2013,ST PETERSBURG MUNICIPAL WATER,PA6160013,0.5,µg/L,450,31
Clarion,2013,HAWTHORN AREA WATER AUTHORITY,PA6160026,1.5,µg/L,"1,500",31
Clarion,2013,REDBANK VALLEY MUN AUTH,PA6160010,1.5,µg/L,"3,150",31
Clearfield,2013,CITY OF DUBOIS WATER DEPART,PA6170016,1,µg/L,"7,794",33
Clearfield,2013,WESTOVER MUNICIPAL AUTHORITY,PA6170040,0.5,µg/L,456,33
Clearfield,2013,BECCARIA COALPORT IRVONA M A,PA6170052,1,µg/L,"1,850",33
Clearfield,2013,QUEHANNA MOTIVATIONAL BOOTCAMP,PA6170345,1,µg/L,430,33
Clearfield,2013,PIKE TWP MUNICIPAL AUTHORITY,PA6170013,0.5,µg/L,"4,500",33
Clearfield,2013,COOPER TWP MUNICIPAL AUTH,PA6170041,0.5,µg/L,"3,700",33
Clearfield,2013,HOUTZDALE MUNICIPAL AUTHORITY,PA6170023,1,µg/L,"8,410",33
Clearfield,2013,CLEARFIELD MUNICIPAL AUTH,PA6170008,0.5,µg/L,"14,000",33
Clinton,2013,RENOVO BOROUGH WATER AUTHORITY,PA4180058,0.7,µg/L,"1,800",35
Clinton,2013,EASTVILLE WATER ASSOCIATION,PA4180050,0.7,µg/L,75,35
Clinton,2013,TYLERSVILLE MUTUAL WATER ASSN,PA4180065,0.5,µg/L,300,35
Clinton,2013,APPALACHIAN UTILITIES INC,PA4180067,0.7,µg/L,"3,000",35
Clinton,2013,CENT CLINTON CO WATER FIL AUTH,PA4180070,0.7,µg/L,"19,261",35
Clinton,2013,SOUTH RENOVO WATER SYSTEM,PA4180059,0.5,µg/L,480,35
Clinton,2013,PORTER TOWNSHIP MUNICIPAL AUTH,PA4180055,0.7,µg/L,425,35
Columbia,2013,AQUA PA MIFFLIN TOWNSHIP,PA4190016,0.7,µg/L,900,37
Columbia,2013,PLEASANT VIEW ESTATES,PA4190296,1.42,µg/L,390,37
Columbia,2013,UNITED WATER PA BLOOMSBURG OP,PA4190008,0.7,µg/L,"21,500",37
Crawford,2013,AMES TRAILER COURT,PA6200054,3,µg/L,36,39
Crawford,2013,CAMBRIDGE SPRINGS BOROUGH,PA6200004,0.5,µg/L,"2,363",39
Crawford,2013,COUNTRY ACRES MOBILE HOME PARK,PA6200023,5.85,µg/L,69,39
Crawford,2013,CONNEAUT LAKE BOROUGH WTP,PA6200015,4.48,µg/L,820,39
Crawford,2013,DORAL ESTATES MOBILE HOME PARK,PA6200010,0.7,µg/L,160,39
Crawford,2013,PINEDALE MOBILE HOME PARK,PA6200076,0.7,µg/L,90,39
Crawford,2013,CONNEAUT LAKE PARK WATER,PA6200018,6.73,µg/L,250,39
Crawford,2013,MITCHELL LAKE MOBILE HOME PARK,PA6200002,0.5,µg/L,86,39
Crawford,2013,COUNTRYSIDE MHP,PA6200028,0.7,µg/L,72,39
Cumberland,2013,PA AMERICAN WATER CO WEST,PA7210029,0.7,µg/L,"93,368",41
Cumberland,2013,STATE CORRECTIONAL INST,PA7210046,0.7,µg/L,"4,658",41
Cumberland,2013,N MIDDLETON WATER AUTH,PA7210049,0.7,µg/L,"8,845",41
Cumberland,2013,UNITED WATER PA MECHANICSBURG,PA7210028,0.7,µg/L,"27,381",41
Cumberland,2013,SHIPPENSBURG BORO WATER AUTH,PA7210043,0.7,µg/L,"14,004",41
Cumberland,2013,CARLISLE WATER TRMT PLT,PA7210002,0.7,µg/L,"19,800",41
Dauphin,2013,STEELTON BORO WATER AUTH,PA7220036,0.7,µg/L,"6,229",43
Dauphin,2013,HALIFAX WATER AUTH,PA7220040,7.37,µg/L,"2,200",43
Dauphin,2013,MILLERSBURG WATER AUTH,PA7220034,0.7,µg/L,"4,248",43
Dauphin,2013,CAMP HEBRON CWS,PA7220020,9.2,µg/L,25,43
Dauphin,2013,WILLIAMSTOWN BORO AUTH,PA7220037,0.12,µg/L,"2,390",43
Dauphin,2013,GRATZ BORO WATER REVENUE FUND,PA7220005,0.7,µg/L,706,43
Dauphin,2013,LYKENS BORO AUTH,PA7220022,0.7,µg/L,"3,225",43
Dauphin,2013,PA AMER WATER CO,PA7220017,0.7,µg/L,"44,513",43
Dauphin,2013,UNITED WATER PENNSYLVANIA,PA7220015,0.7,µg/L,"105,649",43
Dauphin,2013,HARRISBURG MUNI WATER AUTH,PA7220049,0.7,µg/L,"66,540",43
Delaware,2013,CHESTER WATER AUTHORITY,PA1230004,0.7,µg/L,"138,100",45
Elk,2013,RIDGWAY BOROUGH WATER SYSTEM,PA6240012,1.5,µg/L,"4,100",47
Elk,2013,JAY TWP WATER AUTHORITY,PA6240005,1.5,µg/L,"1,775",47
Elk,2013,JOHNSONBURG MUNICIPAL AUTH,PA6240007,1.5,µg/L,"3,103",47
Erie,2013,NORTH EAST BOROUGH WATER DEPT,PA6250061,0.5,µg/L,"4,601",49
Erie,2013,WOODHAVEN MOBILE HOME PARK,PA6250084,0.5,µg/L,345,49
Erie,2013,GIRARD BORO WATER DEPT,PA6250049,0.5,µg/L,"3,301",49
Erie,2013,FRELIGHS WHISPERING PINES MHP,PA6250097,0.5,µg/L,55,49
Erie,2013,ERIE CITY WATER AUTHORITY,PA6250028,0.65,µg/L,"180,000",49
Erie,2013,SUMMIT TOWNSHIP WATER AUTHORIT,PA6250090,7.9,µg/L,"3,500",49
Erie,2013,WATERFORD MUNICIPAL AUTHORITY,PA6250065,4.3,µg/L,"1,550",49
Erie,2013,UNION CITY MUNICIPAL AUTHORITY,PA6250064,0.5,µg/L,"3,623",49
Erie,2013,WATTSBURG BORO WTP,PA6250094,7.5,µg/L,480,49
Fayette,2013,NEWELL MUNI AUTH,PA5260014,0.5,µg/L,520,51
Fayette,2013,MAWC YOUGH PLANT,PA5260036,0.7,µg/L,"181,919",51
Fayette,2013,NORTH FAYETTE CNTY MUNI AUTH,PA5260019,0.7,µg/L,"36,166",51
Fayette,2013,BELLE VERNON BORO MUNI AUTH,PA5260004,1,µg/L,"6,000",51
Fayette,2013,ALBERT GALLATIN MUNI AUTH,PA5260027,0.5,µg/L,"2,594",51
Fayette,2013,POINT MARION BORO,PA5260017,0.5,µg/L,"1,350",51
Fayette,2013,MUNI AUTH OF WASHINGTON TWP,PA5260009,0.7,µg/L,"9,200",51
Fayette,2013,MASONTOWN MUNI WATER WORKS,PA5260013,0.5,µg/L,"3,700",51
Fayette,2013,FAIRCHANCE BORO WATER DEPT,PA5260007,0.5,µg/L,"2,174",51
Fayette,2013,INDIAN CREEK VALLEY WATER AUTH,PA5260011,0.7,µg/L,"5,700",51
Fayette,2013,PA-AMERICAN WATER-BROWNSVILLE,PA5260005,0.7,µg/L,"11,890",51
Franklin,2013,FRANKLIN CO GEN AUTH,PA7280045,0.7,µg/L,"4,100",55
Franklin,2013,SANDY HOOK WATER ASSOCIATION,PA7280070,0.7,µg/L,80,55
Franklin,2013,GREENCASTLE AREA WATER AUTH,PA7280014,0.7,µg/L,"4,600",55
Franklin,2013,MERCERSBURG MUNI WATER AUTH,PA7280021,0.7,µg/L,"2,350",55
Franklin,2013,BEAR VALLEY JOINT AUTH,PA7280043,0.7,µg/L,"12,000",55
Franklin,2013,BORO OF WAYNESBORO,PA7280032,0.7,µg/L,"13,000",55
Franklin,2013,STATE LINE MHP,PA7280015,0.7,µg/L,65,55
Franklin,2013,CHAMBERSBURG BORO WATER SYS,PA7280005,0.7,µg/L,"17,500",55
Greene,2013,MUN AUTH BORO OF CARMICHAELS,PA5300005,0.7,µg/L,"4,700",59
Greene,2013,EAST DUNKARD WATER AUTHORITY,PA5300012,0.5,µg/L,"3,962",59
Greene,2013,DUNKARD VALLEY JT MUNI AUTH,PA5300007,0.5,µg/L,"1,233",59
Greene,2013,SOUTHWESTERN PA WATER AUTH,PA5300017,0.7,µg/L,"40,000",59
Huntingdon,2013,MT UNION MUNICIPAL AUTH,PA4310016,1,µg/L,"5,200",61
Huntingdon,2013,HUNTINGDON BORO WATER DEPT,PA4310012,1,µg/L,"12,121",61
Huntingdon,2013,HARTSLOG COURTS,PA4310298,1,µg/L,65,61
Huntingdon,2013,MAPLETON MUNI WATER AUTH,PA4310015,1,µg/L,600,61
Huntingdon,2013,ALEXANDRIA BORO WATER AUTH,PA4310021,1,µg/L,815,61
Huntingdon,2013,WOOD BROAD TOP WELLS JMUN AUTH,PA4310032,1,µg/L,786,61
Huntingdon,2013,PETERSBURG BOR WATER AUTH,PA4310019,1,µg/L,650,61
Huntingdon,2013,ORBISONIA ROCKHILL JT MUN AUTH,PA4310025,1,µg/L,"1,200",61
Indiana,2013,INDIANA MUN SERV MUN CHERRYTRE,PA5320007,0.5,µg/L,260,63
Indiana,2013,GREEN TWP MUN AUTH-COMMODORE,PA5320011,0.7,µg/L,300,63
Indiana,2013,CENTRAL INDIANA CO WATER AUTH,PA5320040,0.7,µg/L,"4,635",63
Indiana,2013,PA AMERICAN WATER CO-INDIANA D,PA5320025,0.7,µg/L,"24,877",63
Indiana,2013,INDIANA MUNI SVCS AUTH-ARCADIA,PA5320041,0.5,µg/L,112,63
Indiana,2013,COUNTRY MEADOWS MHP,PA5320097,1,µg/L,75,63
Indiana,2013,INDIANA MUN SERV AUTH-ROSSITER,PA5320034,0.5,µg/L,470,63
Indiana,2013,ICMSA CROOKED CREEK,PA5320109,0.5,µg/L,"6,607",63
Indiana,2013,GREEN TWP MUN AUTH BARR SLOPE,PA5320010,0.7,µg/L,285,63
Jefferson,2013,BROOKVILLE MUNICIPAL AUTH,PA6330004,1.5,µg/L,"5,850",65
Jefferson,2013,REYNOLDSVILLE WATER AUTH,PA6330011,0.7,µg/L,"2,908",65
Jefferson,2013,FALLS CREEK BORO MUN AUTH,PA6330007,1.5,µg/L,"1,440",65
Jefferson,2013,BROCKWAY BORO MUNICIPAL AUTH,PA6330002,1.5,µg/L,"4,384",65
Jefferson,2013,PA AMERICAN WATER PUNXSY,PA6330010,0.7,µg/L,"8,801",65
Juniata,2013,MIFFLINTOWN MUNI AUTH,PA4340008,0.7,µg/L,"4,450",67
Juniata,2013,GRONINGER FARMS ARCH ROCK,PA4340005,0.7,µg/L,175,67
Lackawanna,2013,PAW OLWEN HEIGHTS,PA2350032,0.7,µg/L,330,69
Lackawanna,2013,PAWC BROWNELL,PA2359001,0.7,µg/L,"11,965",69
Lackawanna,2013,FINCH HILL WATER CO,PA2350062,5.1,µg/L,150,69
Lackawanna,2013,TALL TIMBERS VILLAGE M H P,PA2350012,0.7,µg/L,275,69
Lackawanna,2013,PAWC FALLBROOK,PA2359006,0.7,µg/L,"3,690",69
Lackawanna,2013,PAWC LAKE SCRANTON,PA2359008,0.7,µg/L,"134,570",69
Lancaster,2013,EPHRATA AREA JOINT AUTHORITY,PA7360045,0.5,µg/L,"17,937",71
Lancaster,2013,SAFE HARBOR POWER CORP,PA7360136,0.7,µg/L,150,71
Lancaster,2013,MT JOY BORO AUTH,PA7360091,0.7,µg/L,"9,500",71
Lancaster,2013,COLUMBIA WATER CO,PA7360123,0.7,µg/L,"25,001",71
Lancaster,2013,CITY OF LANCASTER,PA7360058,0.7,µg/L,"120,000",71
Lancaster,2013,PINEVIEW ACRES,PA7360158,0.7,µg/L,30,71
Lancaster,2013,HEMLOCK ACRES COURT,PA7360157,0.7,µg/L,140,71
Lancaster,2013,DENVER BORO,PA7360017,0.5,µg/L,"3,350",71
Lancaster,2013,ELIZABETHTOWN AREA WATER,PA7360124,2,µg/L,"18,900",71
Lawrence,2013,PA AMER WATER CO NEW CASTLE,PA6370034,0.7,µg/L,"42,940",73
Lawrence,2013,PA AMER WATER CO ELLWOOD CTY,PA6370011,0.7,µg/L,"17,200",73
Lawrence,2013,HYLAND MOBILE HOME PARK,PA6370015,0.7,µg/L,58,73
Lebanon,2013,LEBANON WATER AUTH,PA7380010,0.7,µg/L,"57,000",75
Lehigh,2013,KEN-MAN WATER CO,PA3390079,0.7,µg/L,475,77
Lehigh,2013,LCA ALLENTOWN DIVISION,PA3390024,0.72,µg/L,"118,000",77
Lehigh,2013,SLATINGTON BOROUGH WATER SYS,PA3390039,0.25,µg/L,"4,450",77
Lehigh,2013,COOPERSBURG MUN WATER AUTH,PA3390046,28,µg/L,"2,570",77
Lehigh,2013,MOUNT TREXLER MANOR,PA3390113,0.7,µg/L,90,77
Luzerne,2013,PAWC CEASETOWN,PA2409002,0.7,µg/L,"63,198",79
Luzerne,2013,WHIPPERWILL MHP,PA2400063,0.5,µg/L,25,79
Luzerne,2013,PAWC HUNTSVILLE,PA2409013,0.7,µg/L,"10,800",79
Luzerne,2013,EVERGREEN MHP,PA2400049,7,µg/L,64,79
Luzerne,2013,PAWC WATRES,PA2409011,0.7,µg/L,"58,000",79
Luzerne,2013,VALLEY STREAM MHV,PA2400038,0.8,µg/L,384,79
Luzerne,2013,HCA ROAN FILTER PLANT,PA2408001,0.7,µg/L,"40,620",79
Luzerne,2013,KEYSTONE JOB CORPS CENTER,PA2400023,1.1,µg/L,950,79
Luzerne,2013,PAWC CRYSTAL LAKE,PA2409003,0.7,µg/L,"9,535",79
Luzerne,2013,PAWC NESBITT,PA2409010,0.7,µg/L,"58,278",79
Lycoming,2013,HUGHESVILLE BOROUGH WATER AUTH,PA4410178,0.7,µg/L,"2,400",81
Lycoming,2013,MUNCY STATE CORRECTIONAL INST,PA4410176,1.5,µg/L,"1,390",81
Lycoming,2013,JERSEY SHORE AREA JNT WAT AUTH,PA4410156,0.7,µg/L,"7,200",81
Lycoming,2013,PINECREST VILLAGE MHP,PA4410019,4.65,µg/L,195,81
Lycoming,2013,AMERICAN TEMPO VILLAGE PARK,PA4410002,1.02,µg/L,80,81
Lycoming,2013,LCWS AUTHORITY,PA4410035,0.7,µg/L,25,81
Lycoming,2013,LIMESTONE TOWNSHIP WATER AUTH,PA4410180,0.7,µg/L,825,81
Lycoming,2013,WILLIAMSPORT MUN WATER AUTH,PA4410173,0.7,µg/L,"51,000",81
Lycoming,2013,TIMBEREND ESTATES MHP,PA4410034,8.05,µg/L,260,81
McKean,2013,BRADFORD CITY WATER AUTHORITY,PA6420014,0.5,µg/L,"18,000",83
McKean,2013,PA AMERICAN WATER CO KANE,PA6420019,0.7,µg/L,"5,725",83
Mercer,2013,AQUA PA SHENANGO VALLEY WTP,PA6430054,0.7,µg/L,"48,000",85
Mercer,2013,GREENVILLE MUNI WATER AUTH,PA6430037,0.7,µg/L,"8,600",85
Mercer,2013,GREENVILLE MHP,PA6430039,8,µg/L,150,85
Mercer,2013,REYNOLDS WATER COMPANY,PA6430057,0.5,µg/L,"2,370",85
Mifflin,2013,HILLSIDE TERRACE COMMUNITY,PA4440299,0.7,µg/L,70,87
Mifflin,2013,ALLENSVILLE MUNI AUTH,PA4440008,1,µg/L,305,87
Mifflin,2013,LEWISTOWN BORO MUNI AUTH,PA4440010,1,µg/L,"26,765",87
Mifflin,2013,MEADOWVIEW MANOR,PA4440019,1,µg/L,47,87
Monroe,2013,E STROUDSBURG BORO WATER DEPT,PA2450023,0.7,µg/L,"12,500",89
Monroe,2013,BRODHEAD CREEK REG WATER AUTH,PA2450034,0.7,µg/L,"22,500",89
Monroe,2013,SCIOTA GARDENS,PA2450143,0.5,µg/L,32,89
Monroe,2013,SUN VALLEY WATER CO,PA2450054,0.5,µg/L,120,89
Monroe,2013,BUCK HILL FALLS WATER CO,PA2450020,0.7,µg/L,245,89
Montgomery,2013,AQUA PA MAIN SYSTEM,PA1460073,0.7,µg/L,"784,939",91
Montgomery,2013,NEW LIFE YOUTH&FAMILY SERVICES,PA1461079,5.25,µg/L,57,91
Montgomery,2013,AVANTE APARTMENTS,PA1460062,3.8,µg/L,300,91
Montgomery,2013,AUDUBON WATER COMPANY,PA1460055,3.91,µg/L,"9,850",91
Montgomery,2013,AMBLER BORO WATER DEPT,PA1460020,0.7,µg/L,"20,000",91
Montgomery,2013,PA AMERICAN NORRISTOWN,PA1460046,0.7,µg/L,"94,724",91
Montgomery,2013,S C I GRATERFORD,PA1460059,8,µg/L,"3,000",91
Montgomery,2013,PLEASANT RUN MHP,PA1460006,0.7,µg/L,45,91
Montgomery,2013,SUPERIOR WATER COMPANY CPF,PA1460092,2.6,µg/L,500,91
Montgomery,2013,SUPERIOR WATER COMPANY MAIN,PA1460085,5.25,µg/L,"7,500",91
Montgomery,2013,NORTH WALES WATER AUTHORITY,PA1460048,0.5,µg/L,"72,496",91
Montgomery,2013,TELFORD BOROUGH AUTHORITY,PA1460050,6.43,µg/L,"7,700",91
Montgomery,2013,POTTSTOWN BOROUGH WATER AUTH,PA1460037,0.7,µg/L,"36,000",91
Montgomery,2013,EAST GREENVILLE BORO WATER DEP,PA1460023,0.7,µg/L,"3,100",91
Montour,2013,DANVILLE MUNICIPAL WATER AUTH,PA4470007,0.7,µg/L,"4,897",93
Northampton,2013,PAW BLUE MOUNTAIN DIVISION,PA3480055,0.7,µg/L,"23,613",95
Northampton,2013,CITY OF BETHLEHEM,PA3480046,0.7,µg/L,"115,686",95
Northampton,2013,SCHWEPS MOBILE HOME PARK,PA3480012,0.7,µg/L,90,95
Northampton,2013,EASTON AREA WATER SYSTEM,PA3480050,0.5,µg/L,"85,163",95
Northampton,2013,PAW BANGOR DISTRICT,PA3480038,0.7,µg/L,"9,300",95
Northampton,2013,RIVERSEDGE,PA3480035,0.5,µg/L,75,95
Northampton,2013,NORTHAMPTON BORO MUNI AUTH,PA3480057,0.7,µg/L,"40,000",95
Northumberland,2013,PA AMERICAN WHITE DEER,PA4490023,0.7,µg/L,"29,816",97
Northumberland,2013,MUNICIPAL AUTHORITY SUNBURY,PA4490007,0.7,µg/L,"11,043",97
Northumberland,2013,AQUA PA ROARING CREEK DIVISION,PA4490024,0.7,µg/L,"43,000",97
Perry,2013,VILLAGE SQUARE CONDIMINIUMS,PA7500009,9.74,µg/L,48,99
Perry,2013,STONEBRIDGE HEALTH & REHAB CTR,PA7500035,8.68,µg/L,60,99
Perry,2013,LIVERPOOL MUNI AUTH,PA7500014,1.42,µg/L,903,99
Perry,2013,ARBOR MANOR APTS,PA7500037,3,µg/L,65,99
Perry,2013,CREEKVIEW FARMS MHP,PA7500006,0.7,µg/L,450,99
Perry,2013,LUPFERS GROVE MHP & CPGRD,PA7500032,6,µg/L,55,99
Perry,2013,PFAUTZ HEIGHTS,PA7500030,16.38,µg/L,186,99
Perry,2013,HILLSIDE MANOR APTS,PA7500025,4.9,µg/L,88,99
Perry,2013,PFAUTZ APTS,PA7500024,8.6,µg/L,234,99
Perry,2013,NEWPORT BORO WATER AUTH,PA7500022,0.7,µg/L,"2,812",99
Perry,2013,ORCHARD HILLS MHP,PA7500010,4,µg/L,303,99
Philadelphia,2013,PHILADELPHIA WATER DEPARTMENT,PA1510001,0.7,µg/L,"1,600,000",101
Pike,2013,DEERHAVEN WHITE BEAUTY VIEW ES,PA2520110,0.7,µg/L,53,103
Potter,2013,GALETON BOROUGH WATER AUTH,PA6530010,0.7,µg/L,"1,370",105
Schuylkill,2013,MINERSVILLE MUNICIPAL WATER AU,PA3540035,0.7,µg/L,"6,547",107
Schuylkill,2013,BLYTHE TWP MUNICIPAL AUTHORITY,PA3540017,0.7,µg/L,"7,100",107
Schuylkill,2013,PINE GROVE TOWNSHIP AUTHORITY,PA3540062,0.64,µg/L,200,107
Schuylkill,2013,SHENANDOAH MUN WATER AUTHORITY,PA3540044,0.28,µg/L,"9,500",107
Schuylkill,2013,TAMAQUA AREA WATER AUTHORITY,PA3540012,0.12,µg/L,"8,000",107
Schuylkill,2013,SCHUYLKILL CO MUN AUTH,PA3540038,0.67,µg/L,"31,850",107
Schuylkill,2013,ASHLAND AREA WATER AUTHORITY,PA3540030,0.17,µg/L,"4,200",107
Schuylkill,2013,SCHUYLKILL HAVEN BORO WATER,PA3540041,0.22,µg/L,"9,500",107
Schuylkill,2013,MARY D COMMUNITY ASSOCIATION,PA3540027,0.21,µg/L,175,107
Schuylkill,2013,MAHANOY TWP AUTH,PA3540011,0.7,µg/L,"7,300",107
Schuylkill,2013,AUBURN MUNICIPAL AUTHOUITY,PA3540015,0.1,µg/L,920,107
Snyder,2013,AQUA PA MONROE TWP,PA4550009,0.7,µg/L,"2,400",109
Snyder,2013,SHAMOKIN DAM BOROUGH,PA4550022,0.7,µg/L,"1,700",109
Somerset,2013,CONEMAUGH TWP MUNI AUTH,PA4560048,0.7,µg/L,"7,800",111
Somerset,2013,MEYERSDALE MUNI AUTH,PA4560012,0.5,µg/L,"3,019",111
Somerset,2013,HOOVERSVILLE MUNI AUTH,PA4560037,0.7,µg/L,879,111
Somerset,2013,SOMERSET ESTATES MHP,PA4560003,0.7,µg/L,280,111
Somerset,2013,SOMERSET BORO MUNI WATER AUTH,PA4560042,0.7,µg/L,"8,500",111
Somerset,2013,LAUREL MOUNTAIN VILLAGE,PA4560054,0.7,µg/L,120,111
Somerset,2013,LINCOLN TWP MUNI AUTH,PA4560031,4,µg/L,"1,180",111
Somerset,2013,SOMERSET TWP LISTIE WATER SYS,PA4560002,0.7,µg/L,218,111
Somerset,2013,GRAY AREA WATR AUTH OF JEN TWP,PA4560036,0.7,µg/L,389,111
Somerset,2013,SUNNY ACRES,PA4560040,0.7,µg/L,390,111
Somerset,2013,GAHAGEN WATER ASSN,PA4560032,0.7,µg/L,49,111
Somerset,2013,HILLCREST MANOR ESTATES,PA4560053,0.7,µg/L,250,111
Somerset,2013,READING MINES,PA4560019,0.7,µg/L,476,111
Somerset,2013,CONFLUENCE BORO MUNI AUTH,PA4560033,0.5,µg/L,950,111
Somerset,2013,SOMERSET CNTY QUEMAHONING SYST,PA4560009,0.7,µg/L,25,111
Susquehanna,2013,TERRACE HILL MHP,PA2580040,0.7,µg/L,90,115
Susquehanna,2013,PA AMER WATER CO MONTROSE,PA2580023,0.7,µg/L,"1,982",115
Susquehanna,2013,LAKE RAYLEAN WATER ASSOCIATION,PA2580036,0.7,µg/L,47,115
Susquehanna,2013,PAWC FOREST CITY,PA2359014,0.7,µg/L,"3,383",115
Susquehanna,2013,PA AMER WATER CO SUSQUEHANNA,PA2580024,0.7,µg/L,"3,034",115
Susquehanna,2013,CHOCONUT CREEK APARTMENTS,PA2580047,0.7,µg/L,25,115
Tioga,2013,BLOSSBURG MUNICIPAL AUTHORITY,PA2590033,0.7,µg/L,"1,650",117
Tioga,2013,MANSFIELD BORO MUNICIPAL AUTH,PA2590038,0.5,µg/L,"4,100",117
Tioga,2013,MANSFIELD UNIVERSITY,PA2590812,0.7,µg/L,"3,000",117
Tioga,2013,WELLSBORO MUNICIPAL AUTHORITY,PA2590042,1,µg/L,"3,324",117
Tioga,2013,PLEASANT VILLAGE MHP,PA2590017,7,µg/L,40,117
Union,2013,MIFFLINBURG BORO WATER DEPT,PA4600012,1,µg/L,"3,690",119
Venango,2013,POLK CENTER,PA6610010,1.5,µg/L,"1,161",121
Venango,2013,COUNTRY ACRES PERSONAL CARE,PA6610045,0.5,µg/L,49,121
Venango,2013,AQUA PA EMLENTON,PA6610019,0.7,µg/L,999,121
Warren,2013,AQUA PA CLARENDON,PA6620021,2.08,µg/L,800,123
Warren,2013,SOUTHWEST WARREN CO MUN AUTH,PA6620032,1,µg/L,"1,040",123
Washington,2013,MARIANNA MUNI WATER WORKS,PA5630050,0.7,µg/L,450,125
Washington,2013,TRI CNTY JT MUNI AUTH,PA5630045,0.5,µg/L,"10,100",125
Washington,2013,AUTH OF BORO OF CHARLEROI,PA5630039,1,µg/L,"26,330",125
Wayne,2013,PAW INDIAN ROCKS,PA2640047,2.4,µg/L,"1,100",127
Wayne,2013,WALLENPAUPACK LAKE ESTATES,PA2640036,0.7,µg/L,"2,200",127
Wayne,2013,CANAL MOBILE HOME PARK,PA2640012,0.5,µg/L,200,127
Westmoreland,2013,COVENANT MHP,PA5650056,1,µg/L,34,129
Westmoreland,2013,DERRY BORO MUNI AUTH,PA5650049,1,µg/L,"6,500",129
Westmoreland,2013,PINE GARDEN APARTMENTS,PA5650026,0.5,µg/L,40,129
Westmoreland,2013,TORRANCE STATE HOSPITAL,PA5650036,0.5,µg/L,870,129
Westmoreland,2013,NEW FLORENCE WATER AUTH,PA5650068,0.7,µg/L,"1,170",129
Westmoreland,2013,HIGHRIDGE WATER AUTH,PA5650069,0.7,µg/L,"12,000",129
Westmoreland,2013,LATROBE MUNI AUTH,PA5650060,1,µg/L,"30,000",129
Westmoreland,2013,LIGONIER TWP MUNI AUTH,PA5650080,1,µg/L,"3,293",129
Westmoreland,2013,HILLVIEW ESTATES,PA5650095,0.7,µg/L,50,129
Westmoreland,2013,WESTMD MUN AUTH-SWEENEY PLANT,PA5650032,0.7,µg/L,"140,000",129
Westmoreland,2013,NEW KENSINGTON MUNI AUTH,PA5650070,0.5,µg/L,"47,800",129
Wyoming,2013,CLARENDON ACRES WATER CO,PA2660033,3.35,µg/L,280,131
Wyoming,2013,SCHOOLHOUSE HILL APTS,PA2660050,1.5,µg/L,38,131
Wyoming,2013,VILLAGE OF MTN HEIGHTS,PA2660035,6.85,µg/L,54,131
York,2013,RED LION,PA7670086,0.7,µg/L,"13,430",133
York,2013,MOUNT AIRY MHP,PA7670112,0.7,µg/L,50,133
York,2013,MARGARETTA MHP,PA7670105,0.7,µg/L,128,133
York,2013,WHISPERING PINES MHP,PA7670110,0.7,µg/L,97,133
York,2013,YORK WATER CO,PA7670100,0.7,µg/L,"159,623",133
York,2013,HANOVER MUNI WATER WORKS,PA7670076,0.7,µg/L,"37,247",133
York,2013,LOCUST MANOR MHP,PA7670022,0.7,µg/L,65,133
York,2013,LIBERTY VILLAGE,PA7670136,0.7,µg/L,40,133
